1 7513135.5680 4691722.8740 620.1120 "PERDHESA"
2 7513132.5010 4691720.0990 620.1120 "PERDHESA"
6 7513133.2570 4691719.3230 620.1120 "PERDHESA"
7 7513128.9860 4691715.5050 620.1120 "PERDHESA"
8 7513128.7640 4691715.8310 620.1120 "SHKALET"
9 7513126.8400 4691714.1190 620.1120 "SHKALET"
10 7513129.2566 4691711.4588 620.1120 "SHKALET"
11 7513130.5960 4691713.7060 620.1120 "PERDHESA"
12 7513129.4540 4691712.6560 620.1120 "PERDHESA"
13 7513129.1720 4691712.0050 620.1120 "PERDHESA"
14 7513129.6200 4691710.9950 620.1120 "PERDHESA"
15 7513132.6850 4691707.6550 620.1120 "PERDHESA"
65 7513134.1550 4691707.0220 620.1120 "PERDHESA"
67 7513135.8570 4691707.7450 620.1120 "PERDHESA"
68 7513143.2530 4691714.4640 620.1120 "PERDHESA"
101 7513138.2272 4691719.9640 620.1120 "PERDHESA"
102 7513134.8329 4691717.6269 620.1120 "PERDHESA"
103 7513135.2496 4691717.1867 620.1120 "PERDHESA"
104 7513131.2091 4691717.4923 620.1120 "PERDHESA"
