42 7513127.6977 4691714.3306 629.3000 "KAT3-TERASA"
43 7513127.2780 4691713.9480 629.3000 "KAT3-TERASA"
44 7513127.3440 4691712.3040 629.3000 "KAT3-TERASA"
45 7513128.1420 4691711.0890 629.3000 "KAT3-TERASA"
47 7513132.0240 4691706.8950 629.3000 "KAT3-TERASA"
48 7513134.6310 4691706.6351 629.3000 "KAT3-TERASA"
49 7513134.1437 4691706.1939 629.3000 "KAT3-TERASA"
50 7513132.5010 4691720.0990 629.3000 "KAT3"
51 7513133.2570 4691719.3230 629.3000 "KAT3"
52 7513135.5680 4691722.8740 629.3000 "KAT3"
78 7513129.2802 4691715.7680 629.3000 "KAT3"
79 7513143.2530 4691714.4640 629.3000 "KAT3"
80 7513136.3596 4691708.2016 629.3000 "KAT3-TERAS"
82 7513133.0180 4691706.2858 629.3000 "KAT3-TERAS"
