42 7513127.6977 4691714.3306 629.3000 "KATI-NK"
43 7513127.2780 4691713.9480 629.3000 "KATI-NK"
44 7513127.3440 4691712.3040 629.3000 "KATI-NK"
45 7513128.1420 4691711.0890 629.3000 "KATI-NK"
47 7513132.0240 4691706.8950 629.3000 "KATI-NK"
48 7513134.6310 4691706.6351 629.3000 "KATI-NK"
49 7513134.1437 4691706.1939 629.3000 "KATI-NK"
50 7513132.5010 4691720.0990 629.3000 "KATI-NK"
51 7513133.2570 4691719.3230 629.3000 "KATI-NK"
52 7513135.5680 4691722.8740 629.3000 "KATI-NK"
78 7513129.2802 4691715.7680 629.3000 "KATI-NK"
79 7513143.2530 4691714.4640 629.3000 "KATI-NK"
80 7513136.3596 4691708.2016 629.3000 "KATI-NK"
82 7513133.0180 4691706.2858 629.3000 "KATI-NK"
106 7513135.1147 4691717.4736 629.3000 "KATI-NK"
107 7513131.0982 4691713.8248 629.3000 "KATI-NK"
109 7513133.3550 4691719.4106 629.3000 "KATI-NK"
